@relation 'Relase 4 integrated-weka.filters.unsupervised.attribute.Remove-R29-weka.filters.unsupervised.attribute.Remove-R1-weka.filters.unsupervised.attribute.Remove-R2-weka.filters.unsupervised.attribute.Remove-R4'

@attribute 'Filters result' {PASSED,FAILED}
@attribute 'Gross profit (IS)' numeric
@attribute 'Gross loss (IS)' numeric
@attribute 'numberof profits (IS)' numeric
@attribute 'numberof trades (IS)' numeric
@attribute '\% Profitable Months (IS)' numeric
@attribute '# of profits (IS)' numeric
@attribute '# of trades (IS)' numeric
@attribute '# of losses (IS)' numeric
@attribute 'Worst Year Profit (IS)' numeric
@attribute 'Annual \% Return (IS)' numeric
@attribute 'CAGR (IS)' numeric
@attribute 'CalmarRatio (IS)' numeric
@attribute 'Avg. \% Profit Per Year (IS)' numeric
@attribute 'AvgProfit Per Year (IS)' numeric
@attribute 'Standard Deviation of Profit Per Year (IS)' numeric
@attribute 'Varianceof Profit Per Year (IS)' numeric
@attribute 'Net profit (IS)' numeric
@attribute 'Net profit in pips (IS)' numeric
@attribute 'Avg. Yearly Profit In Pips (IS)' numeric
@attribute 'Standard Deviation of Yearly Profit In Pips (IS)' numeric
@attribute 'Variance of Yearly Profit In Pips (IS)' numeric
@attribute 'Variance of Profit Per Year (IS)' numeric
@attribute 'Count Of Losing Years (IS)' numeric
@attribute 'Coefficient of Variation' numeric

@data
PASSED,9636.75,3694.5,25,40,53.85,25,40,15,-96,7.43,6,0.8,7.43,742.75,534.36,285542.29,5942.25,792.3,99.04,71.25,5076.31,285542.29,1,0.719406
PASSED,8711.25,2843.25,22,36,53.85,22,36,14,-194.25,7.33,5.94,0.91,7.34,733.5,596.42,355717.41,5868,782.4,97.8,79.52,6323.87,355717.41,1,0.813088
PASSED,9522,3519.75,34,50,53.85,34,50,16,-266.25,7.5,6.05,0.85,7.5,750.25,676.93,458232.32,6002.25,800.3,100.04,90.26,8146.35,458232.32,1,0.902239
PASSED,6729,2613.75,20,35,30.77,20,35,15,-306,5.14,4.4,0.78,5.14,514.38,1023.44,1047429.91,4115.25,548.7,68.59,136.46,18620.98,1047429.91,4,1.989503
PASSED,11040.75,4189.5,28,44,53.85,28,44,16,-107.25,8.56,6.74,0.82,8.56,856.38,735.02,540248.12,6851.25,913.5,114.19,98,9604.41,540248.12,1,0.858219
PASSED,8823.75,2847,22,36,53.85,22,36,14,-194.25,7.47,6.03,0.93,7.47,747,608.02,369693.91,5976.75,796.9,99.61,81.07,6572.34,369693.91,1,0.813874
PASSED,8200.5,2394.75,23,35,53.85,23,35,12,-152.25,7.26,5.89,1.02,7.26,725.63,685.88,470430.7,5805.75,774.1,96.76,91.45,8363.21,470430.7,1,0.945122
PASSED,8563.5,3234.75,23,36,30.77,23,36,13,-199.5,6.66,5.48,0.8,6.66,666,1095.2,1199462.98,5328.75,710.5,88.81,146.03,21323.79,1199462.98,4,1.644297
PASSED,8479.5,3181.5,21,35,53.85,21,35,14,-245.25,6.62,5.46,0.71,6.62,662.25,607.74,369344.67,5298,706.4,88.3,81.03,6566.13,369344.67,1,0.917667
PASSED,9654.75,2812.5,25,36,53.85,25,36,11,-107.25,8.55,6.73,0.96,8.55,855.25,737.21,543471.74,6842.25,912.3,114.04,98.29,9661.72,543471.74,1,0.861891
PASSED,8193.75,2378.25,24,36,53.85,24,36,12,-201,7.27,5.9,0.89,7.27,726.88,622.25,387193.47,5815.5,775.4,96.92,82.97,6883.44,387193.47,1,0.856067
PASSED,8256.75,2926.5,21,35,53.85,21,35,14,-505.5,6.66,5.49,0.78,6.66,666.25,715.05,511293.23,5330.25,710.7,88.84,95.34,9089.66,511293.23,1,1.073165
PASSED,7294.5,2832,20,35,30.77,20,35,15,-268.5,5.58,4.72,0.8,5.58,557.75,1066.14,1136647.23,4462.5,595,74.38,142.15,20207.06,1136647.23,4,1.911132
PASSED,8843.25,3890.25,26,42,30.77,26,42,16,-255.75,6.19,5.16,0.74,6.19,619.13,984.05,968348.67,4953,660.4,82.55,131.21,17215.09,968348.67,4,1.589461
PASSED,8957.25,3594.75,28,46,53.85,28,46,18,-230.25,6.7,5.51,0.76,6.7,670.25,651.62,424606.33,5362.5,715,89.38,86.88,7548.56,424606.33,1,0.97203
PASSED,8813.25,3285.75,22,36,53.85,22,36,14,-245.25,6.91,5.65,0.72,6.91,690.88,639.59,409074.02,5527.5,737,92.13,85.28,7272.43,409074.02,1,0.925649
PASSED,9444,3591,29,46,53.85,29,46,17,-192.75,7.32,5.93,0.83,7.32,731.63,723.86,523980.42,5853,780.4,97.55,96.52,9315.21,523980.42,1,0.989441
PASSED,9794.25,2812.5,26,37,53.85,26,37,11,-107.25,8.73,6.84,0.97,8.73,872.63,769.65,592357.78,6981.75,930.9,116.36,102.62,10530.8,592357.78,1,0.881918
PASSED,7808.25,3378.75,24,41,38.46,24,41,17,-426.75,5.54,4.69,0.81,5.54,553.63,910.11,828297.11,4429.5,590.6,73.83,121.35,14725.28,828297.11,3,1.643641
PASSED,7553.25,3438.75,24,42,30.77,24,42,18,-345.75,5.14,4.4,0.71,5.14,514.25,993.21,986458.05,4114.5,548.6,68.58,132.43,17537.03,986458.05,4,1.931029
FAILED,17352,15894.75,19,35,61.54,19,35,16,-3381.75,1.82,1.72,0.03,1.82,182.13,1632.48,2665005.53,1457.25,194.3,24.29,217.66,47377.88,2665005.53,2,8.960889
FAILED,3941.1,1283.4,22,35,63.64,22,35,13,-38.7,3.32,2.99,0.97,3.32,332.13,251.95,63479.59,2657.7,295.3,36.91,27.99,783.7,63479.59,1,0.758331
FAILED,3690.9,1283.4,21,34,63.64,21,34,13,-38.7,3.01,2.73,0.87,3.01,300.88,223.38,49898.42,2407.5,267.5,33.44,24.82,616.03,49898.42,1,0.742225
FAILED,3812.4,1295.1,21,34,63.64,21,34,13,-94.5,3.15,2.85,0.92,3.15,314.63,271.93,73944.69,2517.3,279.7,34.96,30.21,912.9,73944.69,1,0.86413
FAILED,3821.4,1437.3,21,36,63.64,21,36,15,-94.5,2.98,2.71,0.87,2.98,298,256.53,65808.74,2384.1,264.9,33.11,28.5,812.45,65808.74,1,0.860767
PASSED,21449.7,18994.5,18,34,50,18,34,16,-4909.5,3.07,2.78,0.04,3.07,306.88,3324.72,11053736.88,2455.2,272.8,34.1,369.41,136465.89,11053736.88,4,10.833138
FAILED,4173.3,1962,21,37,38.46,21,37,16,-103.5,2.76,2.53,0.72,2.76,276.38,381.52,145554.86,2211.3,245.7,30.71,42.39,1796.97,145554.86,3,1.380332
PASSED,20412,16419.6,21,37,46.67,21,37,16,-3161.7,4.99,4.29,0.08,4.99,499,2250.64,5065379.77,3992.4,443.6,55.45,250.07,62535.55,5065379.77,3,4.509829
FAILED,3398.64,1145.12,21,32,45.45,21,32,11,-255,2.82,2.57,0.85,2.82,281.63,459.34,210991.37,2253.52,331.4,41.42,67.55,4562.96,210991.37,3,1.630855
FAILED,7474.56,2241.28,28,43,54.55,28,43,15,-201.96,6.54,5.4,0.94,6.54,654.13,862.32,743588.44,5233.28,769.6,96.2,126.81,16081.07,743588.44,2,1.318191
FAILED,5624.28,1051.28,22,32,54.55,22,32,10,-308.04,5.72,4.82,1.07,5.72,571.63,689.71,475701.83,4573,672.5,84.06,101.43,10287.67,475701.83,2,1.206638
FAILED,5304,954.72,25,34,63.64,25,34,9,-165.24,5.44,4.62,1.92,5.44,543.63,636.65,405317.99,4349.28,639.6,79.95,93.62,8765.53,405317.99,1,1.170982
FAILED,9489.4,3952.16,24,40,54.55,24,40,16,-376.04,6.92,5.66,0.79,6.92,692.13,860.69,740782.54,5537.24,814.3,101.79,126.57,16020.38,740782.54,2,1.243442
FAILED,9608.4,4335.68,23,38,54.55,23,38,15,-308.04,6.59,5.44,0.74,6.59,659,791.8,626951.95,5272.72,775.4,96.93,116.44,13558.65,626951.95,2,1.201279
FAILED,6035,1304.92,22,33,54.55,22,33,11,-238,5.91,4.96,0.98,5.91,591.25,780.57,609295.23,4730.08,695.6,86.95,114.79,13176.8,609295.23,2,1.320184
FAILED,4676.36,852.04,21,32,63.64,21,32,11,-333.88,4.78,4.13,1.21,4.78,478,520.06,270466.89,3824.32,562.4,70.3,76.48,5849.2,270466.89,1,1.087909
FAILED,9389.44,4000.44,32,46,54.55,32,46,14,-505.92,6.74,5.54,0.73,6.74,673.63,989.71,979529.77,5389,792.5,99.06,145.55,21183.6,979529.77,2,1.469312
FAILED,5269.32,827.56,29,37,63.64,29,37,8,-165.24,5.55,4.7,1.96,5.55,555.13,679.05,461104.25,4441.76,653.2,81.65,99.86,9971.98,461104.25,1,1.223025
FAILED,7874.4,3377.56,22,40,45.45,22,40,18,-358.36,5.62,4.75,0.72,5.62,562,782.84,612844.4,4496.84,661.3,82.66,115.12,13253.55,612844.4,3,1.392693
FAILED,4664.8,852.04,21,32,63.64,21,32,11,-333.88,4.77,4.12,1.2,4.77,476.5,560.86,314558.87,3812.76,560.7,70.09,82.48,6802.74,314558.87,1,1.176773
FAILED,5945.24,1692.52,22,34,54.55,22,34,12,-393.04,5.32,4.53,0.72,5.32,531.5,702.2,493079.29,4252.72,625.4,78.18,103.26,10663.48,493079.29,2,1.320798
FAILED,4177.24,873.8,23,34,45.45,23,34,11,-204.68,4.13,3.63,1.07,4.13,412.88,605.72,366895.65,3303.44,485.8,60.73,89.08,7934.59,366895.65,3,1.46682
FAILED,5958.16,1304.92,21,32,54.55,21,32,11,-238,5.82,4.89,0.96,5.82,581.63,762.67,581666.59,4653.24,684.3,85.54,112.16,12579.3,581666.59,2,1.311199
FAILED,5899,1304.92,22,33,54.55,22,33,11,-238,5.74,4.84,0.95,5.74,574.25,749.18,561274.99,4594.08,675.6,84.45,110.17,12138.3,561274.99,2,1.304559
FAILED,6366.84,1621.12,22,33,63.64,22,33,11,-190.4,5.93,4.97,0.84,5.93,593.13,789.1,622682.05,4745.72,697.9,87.24,116.04,13466.31,622682.05,1,1.330124
FAILED,3638.68,873.8,23,34,45.45,23,34,11,-204.68,3.46,3.1,0.88,3.46,345.5,508.82,258897.86,2764.88,406.6,50.82,74.83,5599,258897.86,3,1.472452
FAILED,6137,1304.92,22,33,54.55,22,33,11,-238,6.04,5.05,1.01,6.04,604,804.96,647965.59,4832.08,710.6,88.82,118.38,14013.1,647965.59,2,1.332808
FAILED,6337.6,1077.12,29,40,54.55,29,40,11,-308.04,6.58,5.43,1.26,6.57,657.5,797.41,635869.13,5260.48,773.6,96.7,117.27,13751.49,635869.13,2,1.21272
FAILED,3281.68,1145.12,21,32,45.45,21,32,11,-255,2.67,2.45,0.8,2.67,267,436.47,190509.36,2136.56,314.2,39.28,64.19,4120.01,190509.36,3,1.634165
FAILED,6032.28,1304.92,21,32,54.55,21,32,11,-238,5.91,4.96,0.98,5.91,590.88,779.93,608295.17,4727.36,695.2,86.9,114.7,13155.17,608295.17,2,1.319908
FAILED,4594.76,852.04,21,32,63.64,21,32,11,-333.88,4.68,4.05,1.18,4.68,467.75,546.42,298579.21,3742.72,550.4,68.8,80.36,6457.16,298579.21,1,1.168023
FAILED,8048.48,3657.04,21,39,45.45,21,39,18,-299.2,5.49,4.66,0.71,5.49,548.88,780.81,609658.67,4391.44,645.8,80.73,114.82,13184.66,609658.67,3,1.422272
FAILED,6553.84,1394.68,23,36,54.55,23,36,13,-238,6.45,5.34,1.09,6.45,644.88,853.81,728989.88,5159.16,758.7,94.84,125.56,15765.35,728989.88,2,1.323914
FAILED,4549.2,1534.76,23,34,63.64,23,34,11,-329.8,3.77,3.35,0.72,3.77,376.75,555.71,308817.71,3014.44,443.3,55.41,81.72,6678.58,308817.71,1,1.474824
FAILED,4573,1534.76,22,33,63.64,22,33,11,-329.8,3.8,3.37,0.72,3.8,379.75,634.27,402293.2,3038.24,446.8,55.85,93.27,8700.11,402293.2,1,1.670009
FAILED,6380.44,1347.76,28,41,54.55,28,41,13,-238,6.29,5.23,1.05,6.29,629,836.3,699398.79,5032.68,740.1,92.51,122.99,15125.41,699398.79,2,1.329478
FAILED,6298.84,1621.12,22,33,63.64,22,33,11,-190.4,5.85,4.91,0.82,5.85,584.63,771.89,595806.49,4677.72,687.9,85.99,113.51,12885.09,595806.49,1,1.320037
FAILED,5552.2,1040.4,26,37,63.64,26,37,11,-333.88,5.64,4.76,1.18,5.64,563.88,687.43,472559.04,4511.8,663.5,82.94,101.09,10219.7,472559.04,1,1.218833
FAILED,4691.32,650.76,25,32,63.64,25,32,7,-165.24,5.05,4.33,2.01,5.05,505,652.89,426263.65,4040.56,594.2,74.27,96.01,9218.5,426263.65,1,1.292716
FAILED,6813.6,2060.4,27,42,54.55,27,42,15,-393.04,5.94,4.98,0.82,5.94,594.13,822.9,677168.24,4753.2,699,87.37,121.02,14644.64,677168.24,2,1.385144
FAILED,4608.36,650.76,25,32,63.64,25,32,7,-165.24,4.95,4.26,1.96,4.95,494.63,620.16,384596.47,3957.6,582,72.75,91.2,8317.4,384596.47,1,1.253608
FAILED,5865,1304.92,22,33,54.55,22,33,11,-238,5.7,4.81,0.94,5.7,570,741.55,549902.11,4560.08,670.6,83.82,109.05,11892.35,549902.11,2,1.301002
FAILED,6630,1339.6,23,35,54.55,23,35,12,-238,6.61,5.45,1.12,6.61,661.25,860.62,740665.26,5290.4,778,97.25,126.56,16017.85,740665.26,2,1.301388
FAILED,6376.36,1830.56,21,33,63.64,21,33,12,-190.4,5.68,4.8,0.8,5.68,568.13,739.29,546552.51,4545.8,668.5,83.56,108.72,11819.91,546552.51,1,1.301101
FAILED,5575.32,1178.44,24,37,63.64,24,37,13,-333.88,5.5,4.66,1.14,5.5,549.5,612.88,375620.22,4396.88,646.6,80.83,90.13,8123.27,375620.22,1,1.115056
FAILED,6670.12,1351.84,25,39,54.55,25,39,14,-238,6.65,5.48,1.13,6.65,664.75,839.03,703963.64,5318.28,782.1,97.76,123.39,15224.13,703963.64,2,1.262173
FAILED,5288.36,1047.88,26,38,63.64,26,38,12,-333.88,5.3,4.52,1.09,5.3,530,646.72,418245.42,4240.48,623.6,77.95,95.11,9045.1,418245.42,1,1.220141
FAILED,5631.08,1051.28,22,32,54.55,22,32,10,-308.04,5.72,4.83,1.07,5.72,572.38,691.38,478000.85,4579.8,673.5,84.19,101.67,10337.39,478000.85,2,1.207626
FAILED,3334.72,795.6,22,32,45.45,22,32,10,-204.68,3.17,2.87,0.8,3.17,317.38,487.03,237200.54,2539.12,373.4,46.68,71.62,5129.77,237200.54,3,1.534276
FAILED,5768.44,1051.28,24,34,54.55,24,34,10,-308.04,5.9,4.95,1.11,5.9,589.63,686.66,471499.85,4717.16,693.7,86.71,100.98,10196.8,471499.85,2,1.164572
FAILED,12733,5278.16,19,32,54.55,19,32,13,-945.88,9.32,7.21,0.69,9.32,931.75,1370.05,1877024.67,7454.84,1096.3,137.04,201.48,40593.09,1877024.67,2,1.470228
FAILED,4032.4,1589.16,21,34,54.55,21,34,13,-297.84,3.05,2.77,0.75,3.05,305.38,326.79,106794.34,2443.24,359.3,44.91,48.06,2309.57,106794.34,2,1.07014
FAILED,17024.48,5189.76,20,32,66.67,20,32,12,54.4,14.79,10.25,1.11,14.79,1479.25,1340.44,1796784.4,11834.72,1740.4,217.55,197.12,38857.79,1796784.4,0,0.906091
FAILED,5313,1196,25,35,54.55,25,35,10,-211,5.15,4.4,1.27,5.15,514.63,450.27,202739.73,4117,411.7,51.46,45.03,2027.4,202739.73,2,0.875049
FAILED,3921,1347,22,35,63.64,22,35,13,-315,3.22,2.9,0.91,3.22,321.75,356.2,126879.69,2574,257.4,32.17,35.62,1268.8,126879.69,1,1.107243
FAILED,3721,1347,22,35,63.64,22,35,13,-315,2.97,2.7,0.84,2.97,296.75,329.31,108442.19,2374,237.4,29.67,32.93,1084.42,108442.19,1,1.109875
FAILED,5416,2043,22,35,45.45,22,35,13,-257,4.22,3.7,0.79,4.22,421.63,483.44,233711.98,3373,337.3,42.16,48.34,2337.12,233711.98,3,1.146584
FAILED,5456,1196,25,35,54.55,25,35,10,-211,5.32,4.54,1.33,5.32,532.5,450.94,203345.25,4260,426,53.25,45.09,2033.45,203345.25,2,0.846761
FAILED,5267,1196,24,34,54.55,24,34,10,-211,5.09,4.36,1.26,5.09,508.88,451.11,203495.86,4071,407.1,50.89,45.11,2034.96,203495.86,2,0.886422
FAILED,3675,1347,21,34,63.64,21,34,13,-315,2.91,2.65,0.82,2.91,291,324.71,105439.25,2328,232.8,29.1,32.47,1054.39,105439.25,1,1.115808
FAILED,5133,2033,21,34,45.45,21,34,13,-279,3.88,3.43,0.72,3.88,387.5,523.07,273607,3100,310,38.75,52.31,2736.07,273607,3,1.349935
FAILED,5236,2043,21,34,45.45,21,34,13,-257,3.99,3.52,0.76,3.99,399.13,479.34,229768.86,3193,319.3,39.91,47.93,2297.69,229768.86,3,1.200952
PASSED,9121,5596,18,34,41.67,18,34,15,-741,4.41,3.85,0.2,4.41,440.63,827.19,684241.23,3525,352.5,44.06,82.72,6842.41,684241.23,3,1.87744
PASSED,3853,1555,18,31,45.45,18,31,13,-88,2.87,2.62,0.96,2.87,287.25,295.4,87258.94,2298,229.8,28.72,29.54,872.59,87258.94,3,1.028552
PASSED,5812,9004,14,31,25,14,31,17,-2742,-3.99,-4.69,-0.12,-3.99,-399,1010.69,1021501,-3192,-319.2,-39.9,101.07,10215.01,1021501,5,-2.533083
FAILED,3099,845,25,33,72.73,25,33,8,2,2.82,2.57,1.08,2.82,281.75,194.12,37680.94,2254,225.4,28.18,19.41,376.81,37680.94,0,0.688786
FAILED,4092,1114,22,33,63.64,22,33,11,-288,3.72,3.31,1.04,3.72,372.25,434.15,188483.19,2978,297.8,37.23,43.41,1884.83,188483.19,1,1.165995
FAILED,3812,1114,22,33,63.64,22,33,11,-288,3.37,3.03,0.93,3.37,337.25,398.74,158995.69,2698,269.8,33.73,39.87,1589.96,158995.69,1,1.182034
PASSED,2686,1037,20,33,54.55,20,33,12,-109,2.06,1.93,0.78,2.06,206.13,215.38,46387.61,1649,164.9,20.61,21.54,463.88,46387.61,2,1.045124
FAILED,15131,15277,16,33,58.33,16,33,17,-3073,-0.18,-0.18,0,-0.18,-18.25,1918.56,3680863.19,-146,-14.6,-1.83,191.86,36808.63,3680863.19,3,-104.84153
PASSED,12795.75,5120.25,27,37,61.54,27,37,10,35.25,9.59,7.38,0.74,9.59,959.38,766.56,587607.3,7675.5,1023.4,127.93,102.21,10446.35,587607.3,0,0.798953
PASSED,15515.25,6435,34,50,61.54,34,50,16,80.25,11.35,8.41,0.84,11.35,1135,500.47,250468.59,9080.25,1210.7,151.34,66.73,4452.77,250468.59,0,0.440928
PASSED,13673.25,5518.5,27,40,61.54,27,40,13,93,10.19,7.74,0.73,10.19,1019.25,756.76,572685.26,8154.75,1087.3,135.91,100.9,10181.07,572685.26,0,0.742403
PASSED,12841.5,4662,23,36,53.85,23,36,13,-7.5,10.22,7.76,0.88,10.23,1022.38,674.2,454548.2,8179.5,1090.6,136.32,89.89,8080.86,454548.2,1,0.659404
PASSED,12424.5,4988.25,23,36,46.15,23,36,13,-314.25,9.3,7.2,0.81,9.3,929.5,753.57,567870.04,7436.25,991.5,123.94,100.48,10095.47,567870.04,2,0.810715
PASSED,13645.5,7047,26,39,53.85,26,39,13,-398.25,8.25,6.54,0.78,8.25,824.75,789.39,623137.75,6598.5,879.8,109.97,105.25,11078,623137.75,1,0.957079
PASSED,14487.75,5688.75,28,39,61.54,28,39,11,281.25,11,8.21,0.82,11,1099.88,804.96,647955.98,8799,1173.2,146.65,107.33,11519.22,647955.98,0,0.731879
PASSED,14358,6340.5,27,41,61.54,27,41,14,195.75,10.02,7.64,0.8,10.02,1002.13,476.58,227125.23,8017.5,1069,133.62,63.54,4037.78,227125.23,0,0.475528
PASSED,12346.5,4988.25,23,36,46.15,23,36,13,-314.25,9.2,7.14,0.81,9.2,919.75,740.34,548109.84,7358.25,981.1,122.64,98.71,9744.17,548109.84,2,0.804876
PASSED,9143.25,3212.25,22,35,53.85,22,35,13,-5.25,7.41,5.99,0.84,7.41,741.38,744.59,554411.81,5931,790.8,98.85,99.28,9856.21,554411.81,1,1.00435
PASSED,14154,5606.25,25,40,61.54,25,40,15,80.25,10.68,8.03,0.78,10.69,1068.38,542.5,294306.05,8547.75,1139.7,142.46,72.33,5232.11,294306.05,0,0.507721
PASSED,14033.25,7519.5,28,43,46.15,28,43,15,-173.25,8.14,6.47,0.73,8.14,814.13,626.69,392741.01,6513.75,868.5,108.56,83.56,6982.06,392741.01,2,0.769713
PASSED,14647.5,7233.75,27,42,53.85,27,42,15,-36.75,9.27,7.18,1,9.27,926.63,599.16,358998.61,7413.75,988.5,123.56,79.89,6382.2,358998.61,1,0.646568
PASSED,15249,5989.5,26,41,61.54,26,41,15,212.25,11.57,8.54,1.1,11.57,1157.38,463.5,214833.62,9259.5,1234.6,154.33,61.8,3819.26,214833.62,0,0.400441
PASSED,13113,6112.5,27,38,61.54,27,38,11,134.25,8.75,6.86,0.79,8.75,875,615,378225.25,7000.5,933.4,116.68,82,6724,378225.25,0,0.702777
PASSED,8540.25,3497.25,23,35,53.85,23,35,12,-301.5,6.3,5.24,0.71,6.3,630.38,638.51,407698.03,5043,672.4,84.05,85.13,7247.96,407698.03,1,1.012849
PASSED,13950.75,5860.5,35,48,61.54,35,48,13,71.25,10.11,7.69,0.76,10.11,1011.25,377.09,142195.63,8090.25,1078.7,134.84,50.28,2527.92,142195.63,0,0.372886
PASSED,12956.25,4938.75,27,37,61.54,27,37,10,281.25,10.02,7.64,0.72,10.02,1002.13,686.61,471426.86,8017.5,1069,133.62,91.55,8380.92,471426.86,0,0.685152
PASSED,12540.75,5346.75,25,37,61.54,25,37,12,45,8.99,7.01,0.79,8.99,899.25,505.19,255219.75,7194,959.2,119.9,67.36,4537.24,255219.75,0,0.561802
PASSED,15036.75,7365,31,45,61.54,31,45,14,134.25,9.59,7.38,0.75,9.59,958.88,683.51,467183.25,7671.75,1022.9,127.86,91.13,8305.48,467183.25,0,0.712733
PASSED,13620.75,5214.75,24,38,61.54,24,38,14,212.25,10.51,7.92,0.96,10.51,1050.75,523.18,273718.27,8406,1120.8,140.1,69.76,4866.1,273718.27,0,0.49793
PASSED,14025,7230.75,27,42,53.85,27,42,14,-398.25,8.49,6.7,0.8,8.49,849.25,781.34,610491.09,6794.25,905.9,113.24,104.18,10853.17,610491.09,1,0.919993
PASSED,9068.25,3212.25,22,35,53.85,22,35,13,-5.25,7.32,5.93,0.83,7.32,732,737.71,544212.98,5856,780.8,97.6,98.36,9674.9,544212.98,1,1.007787
PASSED,14645.25,6156,30,45,61.54,30,45,15,80.25,10.61,7.99,0.74,10.61,1061.13,617.9,381798.06,8489.25,1131.9,141.49,82.39,6787.52,381798.06,0,0.582303
PASSED,11945.25,4932,24,37,46.15,24,37,13,-154.5,8.77,6.87,0.73,8.77,876.63,695.34,483502.28,7013.25,935.1,116.89,92.71,8595.6,483502.28,2,0.793139
PASSED,10127.25,3024,23,33,61.54,23,33,10,110.25,8.88,6.94,0.97,8.88,887.88,767.94,589725.06,7103.25,947.1,118.39,102.39,10484,589725.06,0,0.864853
PASSED,9087.75,2231.25,25,33,61.54,25,33,8,146.25,8.57,6.74,0.95,8.57,857,529.81,280695.91,6856.5,914.2,114.28,70.64,4990.15,280695.91,0,0.618131
PASSED,14646,6953.25,31,45,61.54,31,45,14,225,9.62,7.39,0.75,9.62,961.5,702.04,492853.57,7692.75,1025.7,128.21,93.6,8761.84,492853.57,0,0.730052
PASSED,16209,8229.75,29,45,61.54,29,45,16,14.25,9.97,7.61,0.74,9.97,997.38,473.87,224551.05,7979.25,1063.9,132.99,63.18,3992.02,224551.05,0,0.475073
PASSED,9518.25,3352.5,22,34,53.85,22,34,12,-5.25,7.71,6.19,0.87,7.71,770.63,825.88,682071.05,6165.75,822.1,102.76,110.12,12125.71,682071.05,1,1.071623
PASSED,9600,3085.5,24,33,53.85,24,33,9,-251.25,8.14,6.47,0.9,8.14,814.25,869.33,755736.72,6514.5,868.6,108.57,115.91,13435.32,755736.72,1,1.067606
PASSED,9693,3375,22,33,46.15,22,33,11,-160.5,7.9,6.31,0.72,7.9,789.75,849.05,720891.42,6318,842.4,105.3,113.21,12815.85,720891.42,2,1.075119
PASSED,14844.75,6498,27,43,61.54,27,43,16,45,10.43,7.88,0.94,10.43,1043.25,459.03,210705.82,8346.75,1112.9,139.11,61.2,3745.88,210705.82,0,0.43994
PASSED,14425.5,5688.75,31,42,61.54,31,42,11,281.25,10.92,8.17,0.79,10.92,1092,789.2,622837.2,8736.75,1164.9,145.61,105.23,11072.66,622837.2,0,0.722684
PASSED,8742.75,2670,24,33,53.85,24,33,9,-150.75,7.59,6.11,0.85,7.59,759,736.35,542204.51,6072.75,809.7,101.21,98.18,9639.19,542204.51,1,0.970062
PASSED,14141.25,6954,26,39,53.85,26,39,13,-36.75,8.98,7,0.97,8.98,898.38,586.51,343993.84,7187.25,958.3,119.79,78.2,6115.45,343993.84,1,0.652809
PASSED,9192,3159,22,33,53.85,22,33,11,-5.25,7.54,6.08,0.85,7.54,754.13,785.82,617506.31,6033,804.4,100.55,104.78,10977.89,617506.31,1,1.042069
PASSED,13785.75,5518.5,27,40,61.54,27,40,13,93,10.33,7.82,0.74,10.33,1033.38,758.79,575768.45,8267.25,1102.3,137.79,101.17,10235.88,575768.45,0,0.734233
PASSED,14868,6933.75,29,44,61.54,29,44,15,195.75,9.92,7.57,0.78,9.92,991.75,568.71,323432.71,7934.25,1057.9,132.24,75.83,5749.91,323432.71,0,0.573427
PASSED,8199,2478,26,36,61.54,26,36,10,146.25,7.15,5.82,0.74,7.15,715.13,467.32,218389.92,5721,762.8,95.35,62.31,3882.49,218389.92,0,0.653487
PASSED,14535,6405.75,27,42,61.54,27,42,15,45,10.16,7.72,0.93,10.16,1016.13,460.33,211903.94,8129.25,1083.9,135.49,61.38,3767.18,211903.94,0,0.453022
PASSED,14330.25,5606.25,25,40,61.54,25,40,15,80.25,10.9,8.16,0.78,10.9,1090.5,560.02,313626.38,8724,1163.2,145.4,74.67,5575.58,313626.38,0,0.513549
PASSED,12957.75,6801,26,39,46.15,26,39,13,-297.75,7.7,6.18,0.72,7.7,769.5,637.86,406865.6,6156.75,820.9,102.61,85.05,7233.17,406865.6,2,0.828867
PASSED,12987.75,5236.5,28,40,61.54,28,40,12,191.25,9.69,7.44,0.71,9.69,968.88,536.95,288311.97,7751.25,1033.5,129.19,71.59,5125.55,288311.97,0,0.554145
PASSED,14895.75,6287.25,27,43,61.54,27,43,16,80.25,10.76,8.07,0.76,10.76,1076,632.92,400588.42,8608.5,1147.8,143.47,84.39,7121.57,400588.42,0,0.588207
PASSED,13382.25,5118,24,37,61.54,24,37,13,212.25,10.33,7.82,0.94,10.33,1033,521.08,271526.76,8264.25,1101.9,137.74,69.48,4827.14,271526.76,0,0.504429
PASSED,12906,5427,24,37,53.85,24,37,13,-23.25,9.35,7.23,0.95,9.35,934.88,586.61,344109.94,7479,997.2,124.65,78.21,6117.51,344109.94,1,0.627437
PASSED,11612.25,3645,25,37,61.54,25,37,12,162,9.96,7.6,0.76,9.96,995.88,692.95,480184.66,7967.25,1062.3,132.79,92.39,8536.62,480184.66,0,0.69576
PASSED,15429.75,6255,33,49,61.54,33,49,16,80.25,11.47,8.48,0.87,11.47,1146.75,505.74,255771.07,9174.75,1223.3,152.91,67.43,4547.04,255771.07,0,0.440978
PASSED,11943.75,13701,16,32,61.54,16,32,16,-6905.25,-2.2,-2.39,-0.03,-2.2,-219.62,2835.25,8038663.52,-1757.25,-234.3,-29.29,378.03,142909.58,8038663.52,3,-12.906453
